image,v,w
segmentation/segmentation_8408.png,0.44628557562828064,0.1878172766575063
segmentation/segmentation_8409.png,0.402222216129303,0.19301007258965772
segmentation/segmentation_8410.png,0.33816471695899963,0.20520190719170325
segmentation/segmentation_8411.png,0.3386601209640503,0.2111299138691721
segmentation/segmentation_8412.png,0.3333028256893158,0.20881902765936536
segmentation/segmentation_8413.png,0.4434734880924225,0.1918148629173192
segmentation/segmentation_8414.png,0.43518128991127014,0.1820976981279268
segmentation/segmentation_8415.png,0.4713204801082611,0.1816260621211205
segmentation/segmentation_8416.png,0.4177961051464081,0.19141443579356934
segmentation/segmentation_8417.png,0.37889260053634644,0.199795130266616
segmentation/segmentation_8418.png,0.34553125500679016,0.2045019985731318
segmentation/segmentation_8419.png,0.47162094712257385,0.19303349410976933
segmentation/segmentation_8420.png,0.5132118463516235,0.17832555972409508
segmentation/segmentation_8421.png,0.6065612435340881,0.17031444776495713
segmentation/segmentation_8422.png,0.6173804402351379,0.1709666185947194
segmentation/segmentation_8423.png,0.6840348243713379,0.17369753975196223
segmentation/segmentation_8424.png,0.657660961151123,0.17831759834793168
segmentation/segmentation_8425.png,0.6515603065490723,0.17948872238154084
segmentation/segmentation_8426.png,0.5906240344047546,0.18303134126579143
segmentation/segmentation_8427.png,0.6241985559463501,0.18610973177943818
segmentation/segmentation_8428.png,0.6198217272758484,0.18873500447233935
segmentation/segmentation_8429.png,0.6759552359580994,0.18363374873095423
segmentation/segmentation_8430.png,0.6983753442764282,0.1816127634796466
segmentation/segmentation_8431.png,0.7316522598266602,0.18243531532993673
segmentation/segmentation_8432.png,0.6779961585998535,0.18841609367719092
segmentation/segmentation_8433.png,0.6779961585998535,0.18841609367719092
segmentation/segmentation_8434.png,0.6127617359161377,0.20749228410544482
segmentation/segmentation_8435.png,0.655572235584259,0.2039069617845733
segmentation/segmentation_8436.png,0.6647771596908569,0.19046743975474886
segmentation/segmentation_8437.png,0.7069041728973389,0.18155895910782105
segmentation/segmentation_8438.png,0.773344099521637,0.17623045284399097
segmentation/segmentation_8439.png,0.7867618799209595,0.1817537197355879
segmentation/segmentation_8440.png,0.7519120573997498,0.19393067991918794
segmentation/segmentation_8441.png,0.7160341739654541,0.20177091821739584
segmentation/segmentation_8442.png,0.7296194434165955,0.1927854231675532
segmentation/segmentation_8443.png,0.7247761487960815,0.17509519469977158
segmentation/segmentation_8444.png,0.7535370588302612,0.15449157722204565
segmentation/segmentation_8445.png,0.7982847094535828,0.14621018025199406
segmentation/segmentation_8446.png,0.7645657658576965,0.15414538783026216
segmentation/segmentation_8447.png,0.7078838348388672,0.1653941188494508
segmentation/segmentation_8448.png,0.6193299889564514,0.1801747857992401
segmentation/segmentation_8449.png,0.5995486378669739,0.18227417124505582
segmentation/segmentation_8450.png,0.6515129804611206,0.1660168071696682
segmentation/segmentation_8451.png,0.6453789472579956,0.13894989584255296
segmentation/segmentation_8452.png,0.7397650480270386,0.11728206650469267
segmentation/segmentation_8453.png,0.7083345055580139,0.11628948456229814
segmentation/segmentation_8454.png,0.7338614463806152,0.13002299155833474
segmentation/segmentation_8455.png,0.6845141053199768,0.14619025405390418
segmentation/segmentation_8456.png,0.6809082627296448,0.1337073176052733
segmentation/segmentation_8457.png,0.7272804975509644,0.10427015188837988
segmentation/segmentation_8458.png,0.826524555683136,0.09153429891834369
segmentation/segmentation_8459.png,0.8074021935462952,0.097837835281678
segmentation/segmentation_8460.png,0.8021198511123657,0.12050111711177781
segmentation/segmentation_8461.png,0.7834640145301819,0.1398539749548269
segmentation/segmentation_8462.png,0.7663235068321228,0.1285421638422003
segmentation/segmentation_8464.png,0.7184152007102966,0.10470359552379328
segmentation/segmentation_8464.png,0.760796844959259,0.08734134993857169
segmentation/segmentation_8465.png,0.7834233641624451,0.07877751340835067
segmentation/segmentation_8467.png,0.7618093490600586,0.0910959784537285
segmentation/segmentation_8467.png,0.7618093490600586,0.0910959784537285
segmentation/segmentation_8469.png,0.7654380798339844,0.11357468105374581
segmentation/segmentation_8469.png,0.7327682971954346,0.09602144534401666
segmentation/segmentation_8471.png,0.8050544261932373,0.0690718818287162
segmentation/segmentation_8472.png,0.7465709447860718,0.05586291011048511
segmentation/segmentation_8472.png,0.8150699138641357,0.05116788819804628
segmentation/segmentation_8473.png,0.7944059371948242,0.06697220364804558
segmentation/segmentation_8475.png,0.7467313408851624,0.08297354366821948
segmentation/segmentation_8476.png,0.7524486780166626,0.07530210037907645
segmentation/segmentation_8476.png,0.7854941487312317,0.049618121213280596
segmentation/segmentation_8477.png,0.7778956294059753,0.03517546978212174
segmentation/segmentation_8479.png,0.7924830317497253,0.029976163429093403
segmentation/segmentation_8480.png,0.8913304209709167,0.029799925338548704
segmentation/segmentation_8481.png,0.8457076549530029,0.049762326561307205
segmentation/segmentation_8481.png,0.8115569353103638,0.05330917327671852
segmentation/segmentation_8483.png,0.8238824605941772,0.035162348324132606
segmentation/segmentation_8483.png,0.7984493970870972,0.024610616204040855
segmentation/segmentation_8484.png,0.755588948726654,0.017985604062352563
segmentation/segmentation_8485.png,0.7504268884658813,0.019114850921199203
segmentation/segmentation_8487.png,0.8262621164321899,0.024558653791471534
segmentation/segmentation_8488.png,0.7544398903846741,0.0367175218532098
segmentation/segmentation_8489.png,0.6855684518814087,0.033858612367176265
segmentation/segmentation_8489.png,0.7015023231506348,0.01868156693521202
segmentation/segmentation_8491.png,0.6236984133720398,0.00985747486034197
segmentation/segmentation_8491.png,0.614385724067688,0.007458238807597108
segmentation/segmentation_8493.png,0.7684963941574097,0.004857338302412258
segmentation/segmentation_8493.png,0.7200739979743958,0.020609561842650084
segmentation/segmentation_8495.png,0.6812753677368164,0.028332629562327447
segmentation/segmentation_8496.png,0.6423782110214233,0.016815784902316756
segmentation/segmentation_8496.png,0.6240062713623047,0.0014191543529201277
segmentation/segmentation_8497.png,0.55474853515625,-0.006457358979495627
segmentation/segmentation_8498.png,0.5918341279029846,-0.011375415981825369
segmentation/segmentation_8500.png,0.6941224336624146,-0.0056208882612964325
segmentation/segmentation_8500.png,0.6417409181594849,-0.006390815030922302
segmentation/segmentation_8501.png,0.6417409181594849,-0.006390815030922302
segmentation/segmentation_8502.png,0.5583685040473938,-0.015765654247638376
segmentation/segmentation_8504.png,0.5813684463500977,-0.016795637435465176
segmentation/segmentation_8504.png,0.5654695630073547,-0.015432901886626464
segmentation/segmentation_8505.png,0.6992334723472595,-0.014540469012327067
segmentation/segmentation_8506.png,0.7095468640327454,-0.000983781724977816
segmentation/segmentation_8507.png,0.6633750796318054,0.005419664878700431
segmentation/segmentation_8508.png,0.6494199633598328,-0.0018608519287794882
segmentation/segmentation_8509.png,0.6058183312416077,-0.007341963491901448
segmentation/segmentation_8511.png,0.5673943758010864,-0.012389768292417095
segmentation/segmentation_8512.png,0.6814939975738525,-0.011708520397083935
segmentation/segmentation_8512.png,0.7436614632606506,-0.0007883405010884453
segmentation/segmentation_8513.png,0.7035823464393616,-0.0018625258211980096
segmentation/segmentation_8515.png,0.6940963268280029,-0.005271150334381276
segmentation/segmentation_8515.png,0.6634874939918518,-0.015922072440366922
segmentation/segmentation_8516.png,0.6494288444519043,-0.017420499048998964
segmentation/segmentation_8517.png,0.6720457673072815,-0.016352721239387698
segmentation/segmentation_8518.png,0.8012098670005798,-0.007667855151044832
segmentation/segmentation_8520.png,0.7943477630615234,0.002237829858189015
segmentation/segmentation_8520.png,0.7210968136787415,0.0056360841522004245
segmentation/segmentation_8521.png,0.7355712652206421,-0.004022950303607375
segmentation/segmentation_8522.png,0.6360456943511963,-0.009805558773473687
segmentation/segmentation_8523.png,0.6478164196014404,-0.00941499611021782
segmentation/segmentation_8524.png,0.7665613293647766,-0.009175934056413109
segmentation/segmentation_8525.png,0.7659353017807007,0.006635268145386338
segmentation/segmentation_8526.png,0.7061413526535034,0.007315758810533173
segmentation/segmentation_8527.png,0.7252395749092102,0.005616093462571661
segmentation/segmentation_8528.png,0.6813133358955383,-0.006033844504206333
segmentation/segmentation_8529.png,0.6989299654960632,-0.008251636606035017
segmentation/segmentation_8530.png,0.6944658756256104,-0.007638236198727458
segmentation/segmentation_8531.png,0.7825149297714233,0.005821178584663417
segmentation/segmentation_8532.png,0.7610591053962708,0.007043271922130118
segmentation/segmentation_8533.png,0.6953490376472473,0.008316486301291278
segmentation/segmentation_8534.png,0.7512724995613098,0.0018078099991269579
segmentation/segmentation_8535.png,0.7512724995613098,0.0018078099991269579
segmentation/segmentation_8536.png,0.7375267148017883,-0.004241010689855206
segmentation/segmentation_8537.png,0.8866994380950928,0.0009894704662773404
segmentation/segmentation_8538.png,0.8075619339942932,0.018985088127702512
segmentation/segmentation_8539.png,0.7554136514663696,0.020911448635396884
segmentation/segmentation_8540.png,0.7715320587158203,0.013175009147655422
segmentation/segmentation_8541.png,0.790433406829834,-0.00018604374661692876
segmentation/segmentation_8542.png,0.7425311207771301,-0.0022758788271513854
segmentation/segmentation_8543.png,0.8102191686630249,-0.0016203436500466942
segmentation/segmentation_8544.png,0.8887404203414917,0.014674842505518048
segmentation/segmentation_8545.png,0.82343989610672,0.018250141411266692
segmentation/segmentation_8546.png,0.7869932651519775,0.013743900105310517
segmentation/segmentation_8547.png,0.7934020757675171,0.0020231436500800786
segmentation/segmentation_8548.png,0.7472260594367981,-0.002585952791408569
segmentation/segmentation_8549.png,0.6615314483642578,0.0009007315866770128
segmentation/segmentation_8550.png,0.8748448491096497,0.003946048469613148
segmentation/segmentation_8551.png,0.7583940625190735,0.02704574300510732
segmentation/segmentation_8552.png,0.7427604794502258,0.040062455741245936
segmentation/segmentation_8553.png,0.6813900470733643,0.03110932325326399
segmentation/segmentation_8554.png,0.6658589243888855,0.012903984786778039
segmentation/segmentation_8555.png,0.6242868900299072,0.002823020745816452
segmentation/segmentation_8556.png,0.6872860193252563,0.0017776524011533712
segmentation/segmentation_8557.png,0.7212575674057007,0.012833091385967995
segmentation/segmentation_8558.png,0.6698215007781982,0.02046380503719777
segmentation/segmentation_8559.png,0.6387450695037842,0.02208457837255616
segmentation/segmentation_8560.png,0.6475042104721069,0.007940638522656083
segmentation/segmentation_8561.png,0.6408219933509827,-0.0008595976952589183
segmentation/segmentation_8562.png,0.6198272705078125,-0.0018566930734518578
segmentation/segmentation_8563.png,0.771599292755127,-0.00039941887004995257
segmentation/segmentation_8564.png,0.688388466835022,0.01381652264999533
segmentation/segmentation_8565.png,0.6684051156044006,0.017559714244854488
segmentation/segmentation_8566.png,0.677200436592102,0.008508408152758253
segmentation/segmentation_8567.png,0.6712005138397217,0.0033375520478990048
segmentation/segmentation_8568.png,0.6535208821296692,0.001379456964069414
segmentation/segmentation_8569.png,0.6535208821296692,0.001379456964069414
segmentation/segmentation_8570.png,0.7624689936637878,0.006503389369124249
segmentation/segmentation_8571.png,0.703576385974884,0.011786340172984473
segmentation/segmentation_8572.png,0.6680198907852173,0.011194475992449908
segmentation/segmentation_8573.png,0.6197806596755981,0.010745850592404762
segmentation/segmentation_8574.png,0.5882456302642822,0.007790354345418971
segmentation/segmentation_8575.png,0.6067537069320679,0.010479942552655221
segmentation/segmentation_8576.png,0.6445074677467346,0.015501669498129264
segmentation/segmentation_8577.png,0.5931575298309326,0.017162437264792677
segmentation/segmentation_8578.png,0.6070948243141174,0.016187272511393618
segmentation/segmentation_8579.png,0.5595737099647522,0.01549402758372779
segmentation/segmentation_8580.png,0.5912219882011414,0.012349200266940636
segmentation/segmentation_8581.png,0.5528722405433655,0.014685394284916282
segmentation/segmentation_8582.png,0.7112573981285095,0.017048263674069697
segmentation/segmentation_8583.png,0.6975544095039368,0.01908192595047279
segmentation/segmentation_8584.png,0.6575015187263489,0.018341806915817334
segmentation/segmentation_8585.png,0.6845353245735168,0.01780514384030538
segmentation/segmentation_8586.png,0.6255350708961487,0.01741684578561253
segmentation/segmentation_8587.png,0.6390408277511597,0.017130957052036398
segmentation/segmentation_8588.png,0.6806413531303406,0.019510388159748614
segmentation/segmentation_8589.png,0.6294438242912292,0.023882687140004657
segmentation/segmentation_8590.png,0.6558104753494263,0.02297144845520236
segmentation/segmentation_8591.png,0.6104272603988647,0.019707689552504414
segmentation/segmentation_8592.png,0.6370861530303955,0.01696717096899335
segmentation/segmentation_8593.png,0.5833064317703247,0.017173779345691895
segmentation/segmentation_8594.png,0.5822424292564392,0.014677340885727332
segmentation/segmentation_8595.png,0.5711873769760132,0.015098196786751466
segmentation/segmentation_8596.png,0.6002680063247681,0.01277969171571462
segmentation/segmentation_8597.png,0.5322305560112,0.01857601482507159
segmentation/segmentation_8598.png,0.5275900363922119,0.02878297307728852
segmentation/segmentation_8599.png,0.46082666516304016,0.03783797449972723
segmentation/segmentation_8600.png,0.4552360773086548,0.03532791314298457
segmentation/segmentation_8601.png,0.5862374901771545,0.03356331528308175
segmentation/segmentation_8602.png,0.636707603931427,0.01987400944612153
segmentation/segmentation_8603.png,0.636707603931427,0.01987400944612153
segmentation/segmentation_8604.png,0.619566798210144,0.013375142837202711
segmentation/segmentation_8605.png,0.5709103941917419,0.01664615452654425
segmentation/segmentation_8606.png,0.5903246998786926,0.01677710467951581
segmentation/segmentation_8607.png,0.782907247543335,0.019441801888024763
segmentation/segmentation_8608.png,0.7427329421043396,0.030045018326477012
segmentation/segmentation_8609.png,0.6988762021064758,0.03888892603145028
segmentation/segmentation_8610.png,0.6432225704193115,0.05213449124431447
segmentation/segmentation_8611.png,0.59940105676651,0.06155121141714686
segmentation/segmentation_8612.png,0.5787681937217712,0.0624772477476883
segmentation/segmentation_8613.png,0.8107911348342896,0.05617309521449861
segmentation/segmentation_8614.png,0.819519579410553,0.05394822566399257
segmentation/segmentation_8615.png,0.8820304870605469,0.026009118311368176
segmentation/segmentation_8616.png,0.8913035988807678,0.01007954947550417
segmentation/segmentation_8617.png,0.8579108715057373,-0.007128294791912584
segmentation/segmentation_8618.png,0.7828100919723511,-0.020149518748001374
segmentation/segmentation_8619.png,0.718511164188385,-0.027262418307514656
segmentation/segmentation_8620.png,1.0,-0.02652368056514082
segmentation/segmentation_8621.png,1.0,0.00687978786232016
segmentation/segmentation_8622.png,1.0,-0.02011908589117129
segmentation/segmentation_8623.png,0.9613168835639954,-0.016845709659046727
segmentation/segmentation_8624.png,0.8796249628067017,-0.017225266729733135
segmentation/segmentation_8625.png,0.8028624653816223,-0.015343613664367352
segmentation/segmentation_8626.png,0.7426712512969971,-0.014046129904231416
segmentation/segmentation_8627.png,1.0,-0.007899490502655062
segmentation/segmentation_8628.png,1.0,0.017989432590170853
segmentation/segmentation_8629.png,1.0,0.006757438816177066
segmentation/segmentation_8630.png,1.0,0.013237552673567625
segmentation/segmentation_8631.png,0.9821164608001709,0.008653537962133298
segmentation/segmentation_8632.png,0.8825497627258301,0.004894934297602075
segmentation/segmentation_8633.png,0.8538886904716492,-0.0007657660162035827
segmentation/segmentation_8634.png,1.0,-0.0030309742402404105
segmentation/segmentation_8635.png,1.0,0.008030423644851993
segmentation/segmentation_8636.png,1.0,-0.014073670432929467
segmentation/segmentation_8637.png,1.0,-0.014073670432929467
segmentation/segmentation_8638.png,1.0,-0.014556370678926931
segmentation/segmentation_8639.png,0.8979432582855225,-0.02115671694085517
segmentation/segmentation_8640.png,0.7867013216018677,-0.02740140739951244
segmentation/segmentation_8641.png,1.0,-0.03540299497397169
segmentation/segmentation_8642.png,1.0,-0.027342294861673846
segmentation/segmentation_8643.png,0.9535779356956482,-0.05494712721363664
segmentation/segmentation_8644.png,0.93116694688797,-0.05049213731466902
segmentation/segmentation_8645.png,0.8500828146934509,-0.05530691052391448
segmentation/segmentation_8646.png,0.7531408667564392,-0.05479828157852258
segmentation/segmentation_8647.png,0.6607767939567566,-0.0547851999733021
segmentation/segmentation_8648.png,0.9848028421401978,-0.055372139004680854
segmentation/segmentation_8649.png,1.0,-0.03527140300253556
segmentation/segmentation_8650.png,1.0,-0.028765086035349104
segmentation/segmentation_8651.png,0.9892904758453369,-0.020166138003585344
segmentation/segmentation_8652.png,0.9635710120201111,-0.009833341643326866
segmentation/segmentation_8653.png,0.8519246578216553,0.0048599592939995995
segmentation/segmentation_8654.png,0.7788543105125427,0.015911828560841664
segmentation/segmentation_8655.png,1.0,0.028475270384868023
segmentation/segmentation_8656.png,0.9238461852073669,0.05923961726910315
segmentation/segmentation_8657.png,0.8626845479011536,0.08222905386825347
segmentation/segmentation_8658.png,0.7942642569541931,0.09523438331775419
segmentation/segmentation_8659.png,0.7238849401473999,0.10849712561437039
segmentation/segmentation_8660.png,0.621310293674469,0.10886213105166719
segmentation/segmentation_8661.png,0.6002615690231323,0.1109328742010337
segmentation/segmentation_8662.png,1.0,0.09570436456523995
segmentation/segmentation_8663.png,0.9838377833366394,0.0840161297745263
segmentation/segmentation_8664.png,1.0,0.06107226004536222
segmentation/segmentation_8665.png,1.0,0.038831607309665346
segmentation/segmentation_8666.png,1.0,0.01921775146359167
segmentation/segmentation_8667.png,1.0,0.0012572125023446838
segmentation/segmentation_8668.png,0.9704203009605408,-0.004722698144500423
segmentation/segmentation_8669.png,1.0,-0.0032283650641024217
segmentation/segmentation_8670.png,1.0,0.04620303274526637
segmentation/segmentation_8671.png,1.0,0.04620303274526637
segmentation/segmentation_8672.png,1.0,0.03142681347919618
segmentation/segmentation_8673.png,1.0,0.03136783565834344
segmentation/segmentation_8674.png,1.0,0.03132460516362017
segmentation/segmentation_8675.png,0.9452550411224365,0.03392502191923572
segmentation/segmentation_8676.png,1.0,0.04674770063623629
segmentation/segmentation_8677.png,1.0,0.07882555054790794
segmentation/segmentation_8678.png,0.9763603210449219,0.08656454524200857
segmentation/segmentation_8679.png,1.0,0.05459670459892057
segmentation/segmentation_8680.png,0.9384307861328125,0.04350994335664381
segmentation/segmentation_8681.png,0.853420078754425,0.04179537937462969
segmentation/segmentation_8682.png,0.7224223613739014,0.0401026384301669
segmentation/segmentation_8683.png,0.7982480525970459,0.04888883370163225
segmentation/segmentation_8684.png,0.7510589361190796,0.09835589689367813
segmentation/segmentation_8685.png,0.6927838325500488,0.10262678754658795
segmentation/segmentation_8686.png,0.6560906171798706,0.08364042990771248
segmentation/segmentation_8687.png,0.6095051765441895,0.07596239401592822
segmentation/segmentation_8688.png,0.5390118360519409,0.067175298959952
segmentation/segmentation_8689.png,0.5853183269500732,0.05960507979612423
segmentation/segmentation_8690.png,0.6348503828048706,0.0632813158356457
segmentation/segmentation_8691.png,0.5701221823692322,0.11308267023265042
segmentation/segmentation_8692.png,0.6514478921890259,0.06768804542400425
segmentation/segmentation_8693.png,0.6551333665847778,0.04793217935629909
segmentation/segmentation_8694.png,0.6346282362937927,0.038064598575041346
segmentation/segmentation_8695.png,0.6816712617874146,0.031673579508624435
segmentation/segmentation_8696.png,0.6635963320732117,0.04636948445638357
segmentation/segmentation_8697.png,0.6544978618621826,0.07682316698588758
segmentation/segmentation_8698.png,0.6847774386405945,0.06116112243575952
segmentation/segmentation_8699.png,0.6993892192840576,0.03520596911278022
segmentation/segmentation_8700.png,0.704297661781311,0.025374634642592004
segmentation/segmentation_8701.png,0.7550228834152222,0.016153089254686268
segmentation/segmentation_8702.png,0.7831853628158569,0.023054006596707623
segmentation/segmentation_8703.png,0.7478113174438477,0.0284187931840956
segmentation/segmentation_8704.png,0.7898502349853516,0.022700468879060763
segmentation/segmentation_8705.png,0.7898502349853516,0.022700468879060763
segmentation/segmentation_8706.png,0.7017572522163391,-0.007598281966499736
segmentation/segmentation_8707.png,0.6216863989830017,-0.02068673598728859
segmentation/segmentation_8708.png,0.5968393683433533,-0.024979215668809986
segmentation/segmentation_8709.png,0.630794882774353,-0.01617056375513909
segmentation/segmentation_8710.png,0.6540567278862,-0.009636487039593716
segmentation/segmentation_8711.png,0.5787516832351685,-0.02712922918963214
segmentation/segmentation_8712.png,0.5170706510543823,-0.04040290184970582
segmentation/segmentation_8713.png,0.5126463770866394,-0.04424112112559944
segmentation/segmentation_8714.png,0.5435786247253418,-0.035757484191652575
segmentation/segmentation_8715.png,0.5667039752006531,-0.02071587473965221
segmentation/segmentation_8716.png,0.566623866558075,-0.013157554999425664
segmentation/segmentation_8717.png,0.5711513757705688,-0.00918088740973264
segmentation/segmentation_8718.png,0.5843386054039001,-0.0009789669788871158
segmentation/segmentation_8719.png,0.5637298226356506,0.006984646808925991
segmentation/segmentation_8720.png,0.5372239351272583,0.014646675882011392
segmentation/segmentation_8721.png,0.533972978591919,0.013905246379973223
segmentation/segmentation_8722.png,0.5339165925979614,0.011190537810028805
segmentation/segmentation_8723.png,0.5417308211326599,0.006843318663218462
segmentation/segmentation_8724.png,0.5297472476959229,0.005760751125738213
segmentation/segmentation_8725.png,0.5302343964576721,0.004982402167983487
segmentation/segmentation_8726.png,0.5300714373588562,-0.0027860246005038955
segmentation/segmentation_8727.png,0.5027890801429749,-0.010349393062484016
segmentation/segmentation_8728.png,0.4961327016353607,-0.014326821913332715
segmentation/segmentation_8729.png,0.4705446660518646,-0.025961879033075636
segmentation/segmentation_8730.png,0.4991937279701233,-0.03052936096674844
segmentation/segmentation_8731.png,0.47704795002937317,-0.04079823104153584
segmentation/segmentation_8732.png,0.4901215434074402,-0.04504787073031926
segmentation/segmentation_8733.png,0.5300242304801941,-0.029435070985438138
segmentation/segmentation_8734.png,0.5726245045661926,-0.016618094409979724
segmentation/segmentation_8735.png,0.6175091862678528,0.0007126608092674139
segmentation/segmentation_8736.png,0.6282446980476379,0.0027621190011292047
segmentation/segmentation_8737.png,0.5986061692237854,-0.010113699078748206
segmentation/segmentation_8738.png,0.6000356078147888,-0.015589917546215849
segmentation/segmentation_8739.png,0.6000356078147888,-0.015589917546215849
segmentation/segmentation_8740.png,0.5842657685279846,0.026579784979725598
segmentation/segmentation_8741.png,0.5346474051475525,0.047938146213639954
segmentation/segmentation_8742.png,0.481236070394516,0.05394709914578365
segmentation/segmentation_8743.png,0.542794406414032,0.05731612654357113
segmentation/segmentation_8744.png,0.6813939213752747,0.041030595609234305
segmentation/segmentation_8745.png,0.640593409538269,0.039606657271465236
segmentation/segmentation_8746.png,0.6629790663719177,0.04591234433495028
segmentation/segmentation_8747.png,0.6147409081459045,0.05226370264231678
segmentation/segmentation_8748.png,0.6169179677963257,0.0621935203098573
segmentation/segmentation_8749.png,0.6611281633377075,0.06429393718448412
segmentation/segmentation_8750.png,0.6170026659965515,0.05925857064500199
segmentation/segmentation_8751.png,0.6956275701522827,0.043322994352591696
segmentation/segmentation_8752.png,0.6324051022529602,0.058567695977765136
segmentation/segmentation_8753.png,0.5369386076927185,0.0912139438025173
segmentation/segmentation_8754.png,0.4444948434829712,0.12657520657408625
segmentation/segmentation_8755.png,0.3965004086494446,0.1479611543322753
segmentation/segmentation_8756.png,0.3758348226547241,0.15862130753468917
segmentation/segmentation_8757.png,0.4048049747943878,0.16609232092089704
segmentation/segmentation_8758.png,0.4464975595474243,0.1536324672753146
segmentation/segmentation_8759.png,0.4865725040435791,0.1384888078754065
segmentation/segmentation_8760.png,0.482065886259079,0.14135542053958206
segmentation/segmentation_8761.png,0.47481146454811096,0.14679822770593998
segmentation/segmentation_8762.png,0.5161449313163757,0.14956156256564462
segmentation/segmentation_8763.png,0.5247058868408203,0.15262771106949222
segmentation/segmentation_8764.png,0.5752802491188049,0.150838859592612
segmentation/segmentation_8765.png,0.5427027344703674,0.14730543044692704
segmentation/segmentation_8766.png,0.6082967519760132,0.13238949355942278
segmentation/segmentation_8767.png,0.6291415095329285,0.12652099818644386
segmentation/segmentation_8768.png,0.6556150913238525,0.12311068303975187
segmentation/segmentation_8769.png,0.6382008194923401,0.11306377784224632
segmentation/segmentation_8770.png,0.682344377040863,0.11111353144922222
segmentation/segmentation_8771.png,0.6712210774421692,0.11851910205222951
segmentation/segmentation_8772.png,0.6578433513641357,0.12505945469578675
segmentation/segmentation_8773.png,0.6578433513641357,0.12505945469578675
segmentation/segmentation_8774.png,0.5470683574676514,0.16130436438400983
segmentation/segmentation_8775.png,0.41825366020202637,0.1909782308571862
segmentation/segmentation_8776.png,0.4268674850463867,0.19869536995580747
segmentation/segmentation_8777.png,0.43068039417266846,0.19682934363435356
segmentation/segmentation_8778.png,0.44858518242836,0.18813245250375524
segmentation/segmentation_8779.png,0.48368993401527405,0.16978872368357162
segmentation/segmentation_8780.png,0.5811811089515686,0.13929127039810502
segmentation/segmentation_8781.png,0.6183817982673645,0.1103219001461246
segmentation/segmentation_8782.png,0.6447655558586121,0.10282178782019022
segmentation/segmentation_8783.png,0.6232134699821472,0.11210343997222348
segmentation/segmentation_8784.png,0.5869262218475342,0.12146950612360194
segmentation/segmentation_8785.png,0.6040775775909424,0.13191926024981207
segmentation/segmentation_8786.png,0.5668272972106934,0.13019625131932316
segmentation/segmentation_8787.png,0.5666347742080688,0.12852959220681381
segmentation/segmentation_8788.png,0.4677235186100006,0.1732604671176485
segmentation/segmentation_8789.png,0.41078147292137146,0.18199686445560403
segmentation/segmentation_8790.png,0.4238643944263458,0.18517501713535423
segmentation/segmentation_8791.png,0.44577330350875854,0.18348852765543489
segmentation/segmentation_8792.png,0.46980467438697815,0.16325359290981498
segmentation/segmentation_8793.png,0.40693768858909607,0.19622205327827036
segmentation/segmentation_8794.png,0.39893198013305664,0.19943029573795917
segmentation/segmentation_8795.png,0.42821934819221497,0.19841143899093694
segmentation/segmentation_8796.png,0.4350498914718628,0.19570513609619378
segmentation/segmentation_8797.png,0.47909677028656006,0.18870184365826215
segmentation/segmentation_8799.png,0.5510424971580505,0.15089445830806444
segmentation/segmentation_8799.png,0.4719330370426178,0.20562008986523345
segmentation/segmentation_8801.png,0.5088246464729309,0.18795350804955466
segmentation/segmentation_8802.png,0.5485073924064636,0.17976489758893294
segmentation/segmentation_8803.png,0.5552573800086975,0.17515807707307673
segmentation/segmentation_8803.png,0.7503983974456787,0.15803565603256298
segmentation/segmentation_8804.png,0.7093988060951233,0.16624238873663866
segmentation/segmentation_8806.png,0.6673541069030762,0.17592684011858853
segmentation/segmentation_8807.png,0.657753586769104,0.1946145877725209
segmentation/segmentation_8807.png,0.657753586769104,0.1946145877725209
segmentation/segmentation_8808.png,0.6495891213417053,0.18113578933930133
segmentation/segmentation_8809.png,0.6491988897323608,0.17831559677068648
segmentation/segmentation_8811.png,0.6274619698524475,0.17855059306821205
segmentation/segmentation_8811.png,0.8161636590957642,0.15033617657804083
segmentation/segmentation_8812.png,0.6830801963806152,0.19089157231600465
segmentation/segmentation_8813.png,0.6687149405479431,0.1942072845751551
segmentation/segmentation_8815.png,0.6745172142982483,0.18505583230393652
segmentation/segmentation_8816.png,0.6648851633071899,0.17936656449342117
segmentation/segmentation_8817.png,0.6527112722396851,0.1722076627059545
segmentation/segmentation_8817.png,0.6207765340805054,0.1686408579237153
segmentation/segmentation_8819.png,0.7977457046508789,0.15077495075034575
segmentation/segmentation_8820.png,0.9972238540649414,0.10163801109340559
segmentation/segmentation_8821.png,1.0,0.11335007413817401
segmentation/segmentation_8821.png,1.0,0.11945660286441515
segmentation/segmentation_8823.png,1.0,0.11648137596994983
segmentation/segmentation_8824.png,1.0,0.11259566029769653
segmentation/segmentation_8825.png,1.0,0.10595495494634141
segmentation/segmentation_8825.png,1.0,0.1046719340435236
segmentation/segmentation_8827.png,1.0,0.11306050100165788
segmentation/segmentation_8828.png,0.9339540600776672,0.13074691630912041
segmentation/segmentation_8829.png,0.8142924904823303,0.16163107621321482
segmentation/segmentation_8829.png,0.7015851736068726,0.1730054197050219
segmentation/segmentation_8831.png,0.6161482930183411,0.17290978097534768
segmentation/segmentation_8832.png,0.6076387763023376,0.1636954987974844
segmentation/segmentation_8833.png,0.5997318625450134,0.15115564313573743
segmentation/segmentation_8833.png,0.6767775416374207,0.12188700212568644
segmentation/segmentation_8835.png,0.723954975605011,0.12818215061985014
